x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
-313,93,39,26,world,15646247,DARK_OAK_PLANKS,,,,,,,,,,,
-312,93,38,26,world,15646747,DARK_OAK_PLANKS,,,,,,,,,,,
-315,93,34,26,world,15655284,DARK_OAK_PLANKS,,,,,,,,,,,
-318,93,38,26,world,15656339,DARK_OAK_PLANKS,,,,,,,,,,,
-309,96,43,26,world,15657145,DARK_OAK_PLANKS,,,,,,,,,,,
-303,96,50,26,world,15658046,DARK_OAK_PLANKS,,,,,,,,,,,
-297,97,52,26,world,15658666,DARK_OAK_PLANKS,,,,,,,,,,,
-309,96,44,26,world,15659248,DARK_OAK_PLANKS,,,,,,,,,,,
-325,68,28,26,world,15661042,OAK_LOG,,,,,,,,,,,
-312,97,35,26,world,15662877,DARK_OAK_PLANKS,,,,,,,,,,,
-308,96,44,26,world,15664086,TORCH,,,,,,,,,,,
-302,96,49,26,world,15673098,DARK_OAK_PLANKS,,,,,,,,,,,
-305,96,48,26,world,15673589,DARK_OAK_PLANKS,,,,,,,,,,,
-335,44,73,26,world,15694569,GRANITE,,,,,,,,,,,
-335,11,105,26,world,15704821,GRAVEL,,,,,,,,,,,
-339,11,108,26,world,15705791,GRAVEL,,,,,,,,,,,
-335,11,127,26,world,15716618,WALL_TORCH,,,,,,,,,,,
-363,11,106,26,world,15722026,WALL_TORCH,,,,,,,,,,,
-337,56,71,26,world,15742618,WALL_TORCH,,,,,,,,,,,
-316,68,0,26,world,15750810,FERN,,,,,,,,,,,
-301,97,49,26,world,15752874,VINE,,,,,,,,,,,
-310,97,45,26,world,15759322,DARK_OAK_PLANKS,,,,,,,,,,,
-309,97,46,26,world,15760477,VINE,,,,,,,,,,,
-308,68,40,26,world,28471570,COBBLESTONE,,,,,,,,,,,
-312,96,41,26,world,28472785,DARK_OAK_PLANKS,,,,,,,,,,,
-316,97,40,26,world,28477558,DARK_OAK_PLANKS,,,,,,,,,,,
-318,93,35,26,world,28479388,DARK_OAK_PLANKS,,,,,,,,,,,
-315,93,35,26,world,28482497,JUNGLE_PLANKS,,,,,,,,,,,
-316,93,36,26,world,28484681,JUNGLE_PLANKS,,,,,,,,,,,
-329,13,129,26,world,28489147,WALL_TORCH,,,,,,,,,,,
-305,11,128,26,world,28491232,DIRT,,,,,,,,,,,
-318,93,35,26,world,28500379,OAK_PLANKS,,,,,,,,,,,
-318,93,41,26,world,28502148,OAK_PLANKS,,,,,,,,,,,
-326,11,48,26,world,28509878,WALL_TORCH,,,,,,,,,,,
-316,11,29,26,world,28512850,COBBLESTONE,,,,,,,,,,,
-316,20,21,26,world,28515539,TORCH,,,,,,,,,,,
-316,37,21,26,world,28516501,COBBLESTONE,,,,,,,,,,,
-317,93,37,26,world,28520714,OAK_PLANKS,,,,,,,,,,,
-318,93,37,26,world,28526205,DARK_OAK_PLANKS,,,,,,,,,,,
-316,93,39,26,world,28533223,DARK_OAK_PLANKS,,,,,,,,,,,
-329,11,101,26,world,34769237,WALL_TORCH,,,,,,,,,,,
-312,62,29,26,world,34783871,GRAVEL,,,,,,,,,,,
-369,11,104,26,world,34796017,COBBLESTONE,,,,,,,,,,,
-369,11,105,26,world,34796257,COBBLESTONE,,,,,,,,,,,
-338,11,99,26,world,34797194,WALL_TORCH,,,,,,,,,,,
-327,62,32,26,world,34800460,DIRT,,,,,,,,,,,
-326,63,31,26,world,34802234,DIRT,,,,,,,,,,,
-317,68,37,26,world,34810775,COBBLESTONE,,,,,,,,,,,
-313,68,39,26,world,34811442,DIORITE,,,,,,,,,,,
-317,63,42,26,world,34812199,COBBLED_DEEPSLATE,,,,,,,,,,,
-314,63,51,26,world,34813168,DIRT,,,,,,,,,,,
-335,27,88,26,world,34822252,COBBLESTONE_STAIRS,,,,,,,,,,,
-335,56,60,26,world,34826934,COBBLESTONE_STAIRS,,,,,,,,,,,
-315,64,47,26,world,34828627,DIRT,,,,,,,,,,,
-318,64,47,26,world,34828839,DIRT,,,,,,,,,,,
-324,64,41,26,world,34829127,DIRT,,,,,,,,,,,
-317,69,38,26,world,34831522,DIORITE,,,,,,,,,,,
-319,64,29,26,world,34833703,DIRT,,,,,,,,,,,
-315,64,37,26,world,34834729,DIRT,,,,,,,,,,,
-323,64,36,26,world,34836918,DIRT,,,,,,,,,,,
-322,64,29,26,world,34837160,DIRT,,,,,,,,,,,
-324,64,33,26,world,34837353,DIRT,,,,,,,,,,,
-320,64,43,26,world,34944036,DIRT,,,,,,,,,,,
-312,64,41,26,world,34945250,DIRT,,,,,,,,,,,
-326,64,32,26,world,34946441,DIRT,,,,,,,,,,,
-330,64,37,26,world,34946688,DIRT,,,,,,,,,,,
-332,63,48,26,world,34950242,DIRT,,,,,,,,,,,
-334,64,49,26,world,34950431,DIRT,,,,,,,,,,,
-313,64,32,26,world,34952679,SAND,,,,,,,,,,,
-332,64,32,26,world,34954465,DIRT,,,,,,,,,,,
-337,64,33,26,world,34954644,DIRT,,,,,,,,,,,
-320,97,39,26,world,34957628,VINE,,,,,,,,,,,
-311,64,38,26,world,34966349,TORCH,,,,,,,,,,,
-336,64,50,26,world,35362485,COBBLESTONE,,,,,,,,,,,
-323,65,48,26,world,35363077,COBBLESTONE,,,,,,,,,,,
-330,65,36,26,world,35363315,COBBLESTONE,,,,,,,,,,,
-338,65,49,26,world,35363706,COBBLESTONE,,,,,,,,,,,
-339,65,49,26,world,35365730,COBBLESTONE,,,,,,,,,,,
-333,64,37,26,world,35376912,JUNGLE_PLANKS,,,,,,,,,,,
-337,64,47,26,world,35377766,JUNGLE_PLANKS,,,,,,,,,,,
-336,64,40,26,world,35378783,JUNGLE_PLANKS,,,,,,,,,,,
-326,64,49,26,world,35379157,JUNGLE_PLANKS,,,,,,,,,,,
-325,64,43,26,world,35380050,JUNGLE_PLANKS,,,,,,,,,,,
-334,64,44,26,world,35380238,JUNGLE_PLANKS,,,,,,,,,,,
-330,64,40,26,world,35383242,JUNGLE_PLANKS,,,,,,,,,,,
-330,64,49,26,world,35384121,JUNGLE_PLANKS,,,,,,,,,,,
-334,64,48,26,world,35384835,JUNGLE_PLANKS,,,,,,,,,,,
-332,64,39,26,world,35385218,JUNGLE_PLANKS,,,,,,,,,,,
-326,64,40,26,world,35386025,JUNGLE_PLANKS,,,,,,,,,,,
