x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
-168,67,-9,5,world,18942915,,,,,,,,,,,AIR,RIGHT_CLICK_BLOCK
-297,69,-30,5,world,18943848,,,,,,,,,,,STONE_AXE,LEFT_CLICK_BLOCK
-311,68,-27,5,world,18944444,,,,,,,,,,,STONE_AXE,LEFT_CLICK_BLOCK
-359,67,-67,5,world,18946581,,,,,,,,,,,STONE_AXE,LEFT_CLICK_BLOCK
-348,60,-86,5,world,18947172,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-348,56,-86,5,world,18947427,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-348,57,-86,5,world,18947746,,,,,,,,,,,SAND,RIGHT_CLICK_BLOCK
-864,64,-320,5,world,18951713,,,,,,,,,,,STONE_AXE,RIGHT_CLICK_AIR
-333,65,-892,5,world,18954989,,,,,,,,,,,STONE_SWORD,LEFT_CLICK_AIR
-352,60,-899,5,world,18955934,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-352,57,-903,5,world,18956407,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-352,54,-906,5,world,18956626,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-351,49,-910,5,world,18956959,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-351,45,-915,5,world,18957237,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-351,43,-917,5,world,18957590,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_AIR
-349,33,-920,5,world,18958386,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-346,34,-922,5,world,18958978,,,,,,,,,,,ROTTEN_FLESH,RIGHT_CLICK_BLOCK
-348,33,-924,5,world,18959256,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-352,33,-924,5,world,18959774,,,,,,,,,,,STONE_PICKAXE,LEFT_CLICK_BLOCK
-346,32,-935,5,world,18961178,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-358,20,-926,5,world,18963593,,,,,,,,,,,IRON_INGOT,RIGHT_CLICK_BLOCK
-358,20,-926,5,world,18964286,,,,,,,,,,,COBBLESTONE,RIGHT_CLICK_BLOCK
-338,22,-933,5,world,18966052,,,,,,,,,,,COBBLESTONE,RIGHT_CLICK_BLOCK
-338,32,-933,5,world,18966162,,,,,,,,,,,COBBLESTONE,RIGHT_CLICK_BLOCK
-322,18,-924,5,world,18966916,,,,,,,,,,,BIRCH_BOAT,RIGHT_CLICK_BLOCK
-317,18,-921,5,world,18967037,,,,,,,,,,,BIRCH_BOAT,RIGHT_CLICK_BLOCK
-316,18,-921,5,world,18967175,,,,,,,,,,,BIRCH_BOAT,RIGHT_CLICK_BLOCK
-308,18,-913,5,world,18967707,,,,,,,,,,,BIRCH_BOAT,RIGHT_CLICK_BLOCK
-307,18,-913,5,world,18967755,,,,,,,,,,,BIRCH_BOAT,RIGHT_CLICK_BLOCK
-320,19,-922,5,world,18968375,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-321,23,-925,5,world,18968740,,,,,,,,,,,COBBLESTONE,RIGHT_CLICK_BLOCK
-321,27,-925,5,world,18968959,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-315,18,-919,5,world,18969251,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_AIR
-306,17,-913,5,world,18970187,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,16,-912,5,world,18970412,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,12,-912,5,world,18970700,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,11,-911,5,world,18971050,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-303,9,-912,5,world,18971297,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,9,-912,5,world,18971571,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-303,14,-912,5,world,18971912,,,,,,,,,,,COBBLESTONE,RIGHT_CLICK_BLOCK
-308,18,-913,5,world,18972138,,,,,,,,,,,STONE_SHOVEL,LEFT_CLICK_BLOCK
-302,15,-910,5,world,18972399,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,15,-906,5,world,18972599,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-302,15,-905,5,world,18972829,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-300,16,-904,5,world,18973129,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-299,16,-904,5,world,18973253,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-295,17,-903,5,world,18973574,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-293,17,-901,5,world,18973928,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-291,17,-900,5,world,18974301,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-288,20,-898,5,world,18974807,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
-289,20,-898,5,world,18974990,,,,,,,,,,,IRON_PICKAXE,LEFT_CLICK_BLOCK
