x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
218,63,32,4,world_nether,6482086,,PIGLIN_BRUTE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
204,72,13,4,world_nether,6492685,,PIGLIN_BRUTE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-35,57,200,4,world_nether,7653935,,BLAZE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-101,63,195,4,world_nether,7659750,,MAGMA_CUBE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
11,38,243,4,world_nether,11506453,,MAGMA_CUBE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-11,58,201,4,world_nether,11509987,,BLAZE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-171,61,649,4,world_nether,12859414,,BLAZE,ENTITY_ATTACK,DIAMOND_SWORD,,,,,,,,
-84,64,647,4,world_nether,12865060,,BLAZE,ENTITY_SWEEP_ATTACK,DIAMOND_SWORD,,,,,,,,
-171,61,649,4,world_nether,12878114,,BLAZE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-519,36,120,4,world_nether,13162122,,MAGMA_CUBE,ENTITY_ATTACK,DIAMOND_SWORD,,,,,,,,
145,37,157,4,world_nether,14446571,,MAGMA_CUBE,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
145,91,72,4,world_nether,14461130,,SKELETON,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
-170,15,-64,4,world_nether,14534775,,ENDERMAN,ENTITY_ATTACK,IRON_SWORD,,,,,,,,
25,33,192,4,world_nether,16712635,,MAGMA_CUBE,ENTITY_SWEEP_ATTACK,NETHERITE_SWORD,,,,,,,,
-117,61,696,4,world_nether,17973179,,BLAZE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-78,74,701,4,world_nether,17974236,,WITHER_SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-175,61,647,4,world_nether,17976613,,BLAZE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-91,67,711,4,world_nether,17978250,,MAGMA_CUBE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-144,71,730,4,world_nether,17983378,,BLAZE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-177,65,751,4,world_nether,17987139,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-147,67,722,4,world_nether,17991724,,WITHER_SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-189,67,714,4,world_nether,18000467,,WITHER_SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-171,67,744,4,world_nether,18010178,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_AXE,,,,,,,,
-147,67,706,4,world_nether,18017415,,MAGMA_CUBE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-139,68,724,4,world_nether,18024848,,SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-170,67,719,4,world_nether,18030134,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_AXE,,,,,,,,
-168,65,758,4,world_nether,18035010,,WITHER_SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-154,67,718,4,world_nether,18036752,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-159,67,719,4,world_nether,18042042,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-136,65,753,4,world_nether,18046650,,MAGMA_CUBE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-142,66,735,4,world_nether,18049866,,MAGMA_CUBE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-129,66,777,4,world_nether,18053956,,MAGMA_CUBE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-145,65,752,4,world_nether,18056368,,ZOMBIFIED_PIGLIN,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-188,72,723,4,world_nether,18058669,,BLAZE,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-165,72,724,4,world_nether,18061818,,WITHER_SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
-123,66,686,4,world_nether,18064422,,SKELETON,ENTITY_ATTACK,NETHERITE_SWORD,,,,,,,,
