x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
28,62,-25,2,world_the_end,28731132,,,,,,,,,,WATER_BUCKET,,
-13,83,-35,2,world_the_end,28732164,,,,,,,,,,WATER_BUCKET,,
-1614,62,-826,2,world_the_end,42053467,,,,,,,,,,WATER_BUCKET,,
-1597,79,-834,2,world_the_end,42065700,,,,,,,,,,WATER_BUCKET,,
-1605,79,-827,2,world_the_end,42071820,,,,,,,,,,WATER_BUCKET,,
-1605,98,-826,2,world_the_end,44071217,,,,,,,,,,WATER_BUCKET,,
-1602,97,-840,2,world_the_end,44075459,,,,,,,,,,WATER_BUCKET,,
-1621,97,-816,2,world_the_end,44076409,,,,,,,,,,WATER_BUCKET,,
-1606,75,-813,2,world_the_end,44094651,,,,,,,,,,WATER_BUCKET,,
-1620,62,-825,2,world_the_end,44101654,,,,,,,,,,WATER_BUCKET,,
-1607,61,-834,2,world_the_end,44102743,,,,,,,,,,WATER_BUCKET,,
-1603,60,-821,2,world_the_end,44103939,,,,,,,,,,WATER_BUCKET,,
-1607,60,-841,2,world_the_end,44104667,,,,,,,,,,WATER_BUCKET,,
