x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
87,63,59,18,world,3155281,SAND,,,,,,,,,,,
88,53,64,18,world,3156563,COAL_ORE,,,,,,,,,,,
89,53,64,18,world,3156389,IRON_ORE,,,,,,,,,,,
91,52,56,18,world,3159175,COAL_ORE,,,,,,,,,,,
91,52,55,18,world,3159263,COAL_ORE,,,,,,,,,,,
90,40,59,18,world,3161597,STONE,,,,,,,,,,,
89,39,57,18,world,3162695,ANDESITE,,,,,,,,,,,
90,51,60,18,world,3165200,COBBLESTONE,,,,,,,,,,,
100,64,60,18,world,3167899,OAK_LOG,,,,,,,,,,,
100,68,59,18,world,3168572,OAK_LEAVES,,,,,,,,,,,
93,64,56,18,world,3169430,SAND,,,,,,,,,,,
97,67,62,18,world,3170101,DIRT,,,,,,,,,,,
17,68,115,18,world,3171476,BIRCH_LOG,,,,,,,,,,,
37,77,85,18,world,3173146,OAK_LEAVES,,,,,,,,,,,
21,83,52,18,world,3174339,STONE,,,,,,,,,,,
-238,74,74,18,world,3178812,DARK_OAK_LOG,,,,,,,,,,,
-237,75,74,18,world,3179140,DARK_OAK_LOG,,,,,,,,,,,
-239,71,73,18,world,3180100,DARK_OAK_LEAVES,,,,,,,,,,,
-274,75,88,18,world,3184677,BROWN_MUSHROOM_BLOCK,,,,,,,,,,,
-316,70,74,18,world,7995397,FERN,,,,,,,,,,,
38,80,64,18,world,8001048,CRAFTING_TABLE,,,,,,,,,,,
-284,64,37,18,world,8046218,JUNGLE_LOG,,,,,,,,,,,
-285,68,37,18,world,8046161,VINE,,,,,,,,,,,
-284,68,37,18,world,8046918,DIRT,,,,,,,,,,,
-281,65,39,18,world,8047249,JUNGLE_LOG,,,,,,,,,,,
-288,68,34,18,world,8047859,JUNGLE_LOG,,,,,,,,,,,
-280,66,39,18,world,8048688,JUNGLE_LEAVES,,,,,,,,,,,
-295,65,91,18,world,8051956,RED_MUSHROOM_BLOCK,,,,,,,,,,,
-295,65,91,18,world,8051940,RED_MUSHROOM_BLOCK,,,,,,,,,,,
