x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
99,49,1,1,world_the_end,11365322,,,,,,,,,,,,
89,57,0,1,world_the_end,11365433,,,,,,,,,,,,
92,59,0,1,world_the_end,11365491,,,,,,,,,,,,
90,59,1,1,world_the_end,11365557,,,,,,,,,,,,
91,56,1,1,world_the_end,11365636,,,,,,,,,,,,
101,49,0,1,world_the_end,11365726,,,,,,,,,,,,
90,56,1,1,world_the_end,11365976,,,,,,,,,,,,
92,55,1,1,world_the_end,11366051,,,,,,,,,,,,
97,49,0,1,world_the_end,11366129,,,,,,,,,,,,
88,59,1,1,world_the_end,11366243,,,,,,,,,,,,
72,59,0,1,world_the_end,11366312,,,,,,,,,,,,
56,62,1,1,world_the_end,11366369,,,,,,,,,,,,
38,63,4,1,world_the_end,11366431,,,,,,,,,,,,
19,63,1,1,world_the_end,11366500,,,,,,,,,,,,
100,49,0,1,world_the_end,11387947,,,,,,,,,,,,
101,45,-2,1,world_the_end,11388055,,,,,,,,,,,,
100,45,-1,1,world_the_end,11388331,,,,,,,,,,,,
101,32,1,1,world_the_end,11388479,,,,,,,,,,,,
101,14,1,1,world_the_end,11388643,,,,,,,,,,,,
101,12,1,1,world_the_end,11388782,,,,,,,,,,,,
101,3,1,1,world_the_end,11388959,,,,,,,,,,,,
101,5,1,1,world_the_end,11389097,,,,,,,,,,,,
103,0,2,1,world_the_end,11389442,,,,,,,,,,,,
103,0,0,1,world_the_end,11389906,,,,,,,,,,,,
123,0,0,1,world_the_end,11390197,,,,,,,,,,,,
143,0,0,1,world_the_end,11390437,,,,,,,,,,,,
163,0,0,1,world_the_end,11390710,,,,,,,,,,,,
183,0,0,1,world_the_end,11391272,,,,,,,,,,,,
203,0,0,1,world_the_end,11391513,,,,,,,,,,,,
223,0,0,1,world_the_end,11391876,,,,,,,,,,,,
241,0,0,1,world_the_end,11392474,,,,,,,,,,,,
251,0,0,1,world_the_end,11392753,,,,,,,,,,,,
245,0,0,1,world_the_end,11392995,,,,,,,,,,,,
225,0,0,1,world_the_end,11393087,,,,,,,,,,,,
205,0,0,1,world_the_end,11393158,,,,,,,,,,,,
185,0,0,1,world_the_end,11393230,,,,,,,,,,,,
165,0,0,1,world_the_end,11393301,,,,,,,,,,,,
145,0,0,1,world_the_end,11393372,,,,,,,,,,,,
125,0,0,1,world_the_end,11393443,,,,,,,,,,,,
105,0,0,1,world_the_end,11393515,,,,,,,,,,,,
102,14,2,1,world_the_end,11393615,,,,,,,,,,,,
102,34,2,1,world_the_end,11393730,,,,,,,,,,,,
98,46,1,1,world_the_end,11393827,,,,,,,,,,,,
99,47,-5,1,world_the_end,11393949,,,,,,,,,,,,
98,49,-2,1,world_the_end,11394056,,,,,,,,,,,,
98,49,-2,1,world_the_end,11394307,,,,,,,,,,,,
101,40,1,1,world_the_end,11394434,,,,,,,,,,,,
101,20,2,1,world_the_end,11394511,,,,,,,,,,,,
102,1,2,1,world_the_end,11394616,,,,,,,,,,,,
110,0,-1,1,world_the_end,11394901,,,,,,,,,,,,
121,0,0,1,world_the_end,11395105,,,,,,,,,,,,
139,0,0,1,world_the_end,11395421,,,,,,,,,,,,
155,0,0,1,world_the_end,11395872,,,,,,,,,,,,
175,0,0,1,world_the_end,11396192,,,,,,,,,,,,
189,0,0,1,world_the_end,11396638,,,,,,,,,,,,
205,0,0,1,world_the_end,11396927,,,,,,,,,,,,
215,0,0,1,world_the_end,11397335,,,,,,,,,,,,
227,0,0,1,world_the_end,11397596,,,,,,,,,,,,
245,0,0,1,world_the_end,11397944,,,,,,,,,,,,
255,0,0,1,world_the_end,11398227,,,,,,,,,,,,
235,0,0,1,world_the_end,11398315,,,,,,,,,,,,
215,0,0,1,world_the_end,11398386,,,,,,,,,,,,
195,0,0,1,world_the_end,11398457,,,,,,,,,,,,
175,0,0,1,world_the_end,11398527,,,,,,,,,,,,
155,0,0,1,world_the_end,11398651,,,,,,,,,,,,
135,0,0,1,world_the_end,11398722,,,,,,,,,,,,
115,0,0,1,world_the_end,11398793,,,,,,,,,,,,
102,7,0,1,world_the_end,11398900,,,,,,,,,,,,
102,27,0,1,world_the_end,11398959,,,,,,,,,,,,
100,46,0,1,world_the_end,11399025,,,,,,,,,,,,
96,51,1,1,world_the_end,11399124,,,,,,,,,,,,
85,59,2,1,world_the_end,11399235,,,,,,,,,,,,
66,59,3,1,world_the_end,11399307,,,,,,,,,,,,
50,63,5,1,world_the_end,11399357,,,,,,,,,,,,
32,63,3,1,world_the_end,11399421,,,,,,,,,,,,
14,63,1,1,world_the_end,11399486,,,,,,,,,,,,
98,48,-4,1,world_the_end,11472925,,,,,,,,,,,,
101,45,-1,1,world_the_end,11473112,,,,,,,,,,,,
102,33,2,1,world_the_end,11473308,,,,,,,,,,,,
102,13,2,1,world_the_end,11473397,,,,,,,,,,,,
107,0,0,1,world_the_end,11473482,,,,,,,,,,,,
127,0,0,1,world_the_end,11473554,,,,,,,,,,,,
147,0,0,1,world_the_end,11473625,,,,,,,,,,,,
167,0,0,1,world_the_end,11473696,,,,,,,,,,,,
187,0,0,1,world_the_end,11473767,,,,,,,,,,,,
207,0,0,1,world_the_end,11473839,,,,,,,,,,,,
227,0,0,1,world_the_end,11473910,,,,,,,,,,,,
247,0,0,1,world_the_end,11473981,,,,,,,,,,,,
258,0,-1,1,world_the_end,11474508,,,,,,,,,,,,
261,0,2,1,world_the_end,11474913,,,,,,,,,,,,
261,0,1,1,world_the_end,11475552,,,,,,,,,,,,
265,0,2,1,world_the_end,11475970,,,,,,,,,,,,
262,0,0,1,world_the_end,11476300,,,,,,,,,,,,
262,0,2,1,world_the_end,11476632,,,,,,,,,,,,
260,1,1,1,world_the_end,11476778,,,,,,,,,,,,
265,3,2,1,world_the_end,11477129,,,,,,,,,,,,
264,4,2,1,world_the_end,11477353,,,,,,,,,,,,
263,2,0,1,world_the_end,11477638,,,,,,,,,,,,
264,3,-1,1,world_the_end,11477838,,,,,,,,,,,,
264,4,-1,1,world_the_end,11478067,,,,,,,,,,,,
262,0,-3,1,world_the_end,11478211,,,,,,,,,,,,
268,0,0,1,world_the_end,11478563,,,,,,,,,,,,
