x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
-547,62,153,2,world_nether,5888914,COBBLESTONE,,,,,,,,,,,
-597,106,155,2,world_nether,9254631,BASALT,,,,,,,,,,,
-557,97,214,2,world_nether,9259149,BASALT,,,,,,,,,,,
-506,81,219,2,world_nether,9261136,BASALT,,,,,,,,,,,
-504,77,223,2,world_nether,9261974,BASALT,,,,,,,,,,,
-434,55,219,2,world_nether,9263049,BASALT,,,,,,,,,,,
-410,40,223,2,world_nether,9263581,BASALT,,,,,,,,,,,
-52,33,292,2,world_nether,9266520,BASALT,,,,,,,,,,,
-47,32,283,2,world_nether,9266873,BASALT,,,,,,,,,,,
-276,63,35,2,world_nether,9303130,COBBLESTONE,,,,,,,,,,,
-147,68,39,2,world_nether,9311774,COBBLESTONE,,,,,,,,,,,
-94,67,31,2,world_nether,9314461,BASALT,,,,,,,,,,,
-382,47,-8,2,world_nether,10777865,GRAVEL,,,,,,,,,,,
-305,128,-166,2,world_nether,10785588,BASALT,,,,,,,,,,,
-305,128,-166,2,world_nether,10788357,NETHERRACK,,,,,,,,,,,
-303,128,-167,2,world_nether,10795289,OBSIDIAN,,,,,,,,,,,
-305,128,-167,2,world_nether,10836939,TNT,,,,,,,,,,,
-304,128,-166,2,world_nether,10861942,TNT,,,,,,,,,,,
-305,128,-166,2,world_nether,10883198,NETHERRACK,,,,,,,,,,,
-598,52,78,2,world_nether,11313328,NETHERRACK,,,,,,,,,,,
-581,119,124,2,world_nether,11441558,BASALT,,,,,,,,,,,
-538,81,109,2,world_nether,11443848,BASALT,,,,,,,,,,,
-538,81,89,2,world_nether,11444096,BASALT,,,,,,,,,,,
-366,82,6,2,world_nether,11445639,BASALT,,,,,,,,,,,
-346,82,6,2,world_nether,11446019,BLACKSTONE,,,,,,,,,,,
-326,82,6,2,world_nether,11446401,NETHERRACK,,,,,,,,,,,
-303,77,14,2,world_nether,11447089,COBBLESTONE,,,,,,,,,,,
-272,64,41,2,world_nether,11448184,COBBLESTONE,,,,,,,,,,,
-531,65,175,2,world_nether,12503174,COBBLESTONE,,,,,,,,,,,
-255,69,49,2,world_nether,12510427,COBBLESTONE,,,,,,,,,,,
-547,110,153,2,world_nether,14683464,OBSIDIAN,,,,,,,,,,,
-546,110,150,2,world_nether,14701345,WALL_TORCH,,,,,,,,,,,
-125,109,1,2,world_nether,14800274,BASALT,,,,,,,,,,,
-549,13,24,2,world_nether,25252817,NETHERRACK,,,,,,,,,,,
-570,13,24,2,world_nether,25253310,NETHERRACK,,,,,,,,,,,
-589,11,24,2,world_nether,25254219,NETHERRACK,,,,,,,,,,,
-606,13,24,2,world_nether,25254743,NETHERRACK,,,,,,,,,,,
-625,13,24,2,world_nether,25255585,NETHERRACK,,,,,,,,,,,
-631,13,24,2,world_nether,25256327,NETHERRACK,,,,,,,,,,,
-654,13,24,2,world_nether,25258523,NETHERRACK,,,,,,,,,,,
-657,13,26,2,world_nether,25259073,NETHERRACK,,,,,,,,,,,
-657,14,24,2,world_nether,25259451,NETHERRACK,,,,,,,,,,,
-641,13,3,2,world_nether,25260675,BLACKSTONE,,,,,,,,,,,
