x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
1539,60,365,0,world_the_end,17860256,,,,,,,,,,WATER,,
319,59,953,0,world_the_end,17939738,,,,,,,,,,WATER,,
6290,58,1034,0,world_the_end,18232270,,,,,,,,,,WATER,,
6667,67,862,0,world_the_end,18240778,,,,,,,,,,WATER,,
6662,68,862,0,world_the_end,18241328,,,,,,,,,,WATER,,
7794,63,192,0,world_the_end,18252232,,,,,,,,,,WATER,,
8242,54,92,0,world_the_end,18267522,,,,,,,,,,WATER,,
7180,56,1716,0,world_the_end,18292956,,,,,,,,,,WATER,,
7103,65,2318,0,world_the_end,18297265,,,,,,,,,,WATER,,
7101,65,2322,0,world_the_end,18297591,,,,,,,,,,WATER,,
7092,65,2320,0,world_the_end,18297846,,,,,,,,,,WATER,,
7086,63,2318,0,world_the_end,18298322,,,,,,,,,,WATER,,
7167,62,15,0,world_the_end,18315064,,,,,,,,,,WATER,,
7176,65,-7,0,world_the_end,18315807,,,,,,,,,,WATER,,
7183,64,11,0,world_the_end,18316303,,,,,,,,,,WATER,,
-2505,129,5455,0,world_the_end,35584184,,,,,,,,,,WATER,,
-2474,115,9019,0,world_the_end,35627705,,,,,,,,,,WATER,,
