x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
63,77,-38,25,world,34938921,,,,,,,,,,,,
89,74,-9,25,world,34947803,,,,,,,,,,,,
861,70,936,25,world,35008591,,,,,,,,,,,,
904,40,923,25,world,40997810,,,,,,,,,,,,
905,39,923,25,world,41002438,,,,,,,,,,,,
896,48,919,25,world,41005948,,,,,,,,,,,,
865,70,950,25,world,41038882,,,,,,,,,,,,
964,79,1022,25,world,41057158,,,,,,,,,,,,
1049,105,982,25,world,41062082,,,,,,,,,,,,
1079,14,951,25,world,41105626,,,,,,,,,,,,
