x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
-2430,64,631,8,world,19269368,,,,,,,,,,,,
-2429,64,632,8,world,19269788,,,,,,,,,,,,
-2423,64,632,8,world,19270918,,,,,,,,,,,,
-4372,75,1075,8,world,19928455,,,,,,,,,,,,
-4354,67,1088,8,world,19935778,,,,,,,,,,,,
-4297,56,1081,8,world,19990608,,,,,,,,,,,,
-4349,64,1130,8,world,20017694,,,,,,,,,,,,
-4351,64,1148,8,world,20017816,,,,,,,,,,,,
-2427,64,620,8,world,24869630,,,,,,,,,,,,
-2429,64,626,8,world,24870206,,,,,,,,,,,,
-2424,64,624,8,world,28093195,,,,,,,,,,,,
-2418,64,627,8,world,28588721,,,,,,,,,,,,
