x,y,z,player,worldName,time,block,damaged,cause,weapon,target,oldWorld,itemDrop,entity,hatched,contents,itemHeld,action
-86,66,-2,24,world,6984771,,,,,,,,,,,,
-123,62,-35,24,world,6985018,,,,,,,,,,,,
-76,66,-4,24,world,6984734,,,,,,,,,,,,
-107,63,-16,24,world,6984853,,,,,,,,,,,,
-123,61,-35,24,world,6985014,,,,,,,,,,,,
-151,63,-44,24,world,6985151,,,,,,,,,,,,
-77,66,-4,24,world,6984615,,,,,,,,,,,,
-97,66,-4,24,world,6984803,,,,,,,,,,,,
-126,62,-35,24,world,6985053,,,,,,,,,,,,
-151,64,-43,24,world,6985149,,,,,,,,,,,,
-132,65,-34,24,world,6985084,,,,,,,,,,,,
-156,63,-52,24,world,6985184,,,,,,,,,,,,
-142,50,-71,24,world,6985313,,,,,,,,,,,,
-70,67,-12,24,world,6984703,,,,,,,,,,,,
-106,65,-14,24,world,6984845,,,,,,,,,,,,
-147,64,-40,24,world,6985138,,,,,,,,,,,,
-147,55,-70,24,world,6985277,,,,,,,,,,,,
-146,62,-77,24,world,6985672,,,,,,,,,,,,
-136,50,-88,24,world,6985517,,,,,,,,,,,,
-144,63,-77,24,world,6985657,,,,,,,,,,,,
-139,52,-89,24,world,6985565,,,,,,,,,,,,
-145,62,-76,24,world,6985692,,,,,,,,,,,,
-131,51,-73,24,world,6985885,,,,,,,,,,,,
-143,63,-73,24,world,6986457,,,,,,,,,,,,
-128,61,-77,24,world,6985916,,,,,,,,,,,,
-140,46,-66,24,world,6985787,,,,,,,,,,,,
-141,62,-83,24,world,6986180,,,,,,,,,,,,
-138,62,-77,24,world,6986226,,,,,,,,,,,,
-131,50,-86,24,world,6986745,,,,,,,,,,,,
-126,58,-82,24,world,6986818,,,,,,,,,,,,
-137,62,-79,24,world,6986966,,,,,,,,,,,,
-136,62,-72,24,world,6987115,,,,,,,,,,,,
-132,57,-87,24,world,6987401,,,,,,,,,,,,
-137,62,-73,24,world,6987109,,,,,,,,,,,,
-126,61,-87,24,world,6987325,,,,,,,,,,,,
-135,50,-94,24,world,6987487,,,,,,,,,,,,
-141,55,-88,24,world,6987838,,,,,,,,,,,,
-144,61,-74,24,world,6987051,,,,,,,,,,,,
-142,62,-78,24,world,6986987,,,,,,,,,,,,
-128,62,-85,24,world,6987341,,,,,,,,,,,,
-141,53,-90,24,world,6987561,,,,,,,,,,,,
-126,50,-93,24,world,6987991,,,,,,,,,,,,
-132,50,-95,24,world,6987945,,,,,,,,,,,,
-118,63,-93,24,world,6988183,,,,,,,,,,,,
-119,60,-92,24,world,6988143,,,,,,,,,,,,
-141,62,-83,24,world,6988524,,,,,,,,,,,,
-146,62,-87,24,world,6988636,,,,,,,,,,,,
-133,63,-95,24,world,6988928,,,,,,,,,,,,
-136,62,-99,24,world,6988841,,,,,,,,,,,,
-141,62,-92,24,world,6989000,,,,,,,,,,,,
-120,62,-93,24,world,6988232,,,,,,,,,,,,
-130,63,-90,24,world,6988400,,,,,,,,,,,,
-139,62,-99,24,world,6988819,,,,,,,,,,,,
-137,63,-85,24,world,6988484,,,,,,,,,,,,
-136,63,-98,24,world,6988849,,,,,,,,,,,,
-145,62,-91,24,world,6989033,,,,,,,,,,,,
-147,62,-130,24,world,6989553,,,,,,,,,,,,
-138,62,-144,24,world,6989507,,,,,,,,,,,,
-169,62,-109,24,world,6989628,,,,,,,,,,,,
-192,69,-87,24,world,6989773,,,,,,,,,,,,
-198,69,-87,24,world,6989790,,,,,,,,,,,,
-133,62,-140,24,world,6989471,,,,,,,,,,,,
-152,62,-125,24,world,6989571,,,,,,,,,,,,
-181,66,-94,24,world,6989720,,,,,,,,,,,,
-194,69,-87,24,world,6989778,,,,,,,,,,,,
-220,70,-90,24,world,6990539,,,,,,,,,,,,
-216,70,-96,24,world,6990932,,,,,,,,,,,,
-206,70,-78,24,world,6991124,,,,,,,,,,,,
-223,70,-95,24,world,6990587,,,,,,,,,,,,
-197,68,-70,24,world,6991605,,,,,,,,,,,,
-202,71,-47,24,world,6992480,,,,,,,,,,,,
-202,72,-47,24,world,6992486,,,,,,,,,,,,
-204,70,-54,24,world,6991828,,,,,,,,,,,,
-201,69,-70,24,world,6993913,,,,,,,,,,,,
-189,70,-48,24,world,6993161,,,,,,,,,,,,
-189,70,-48,24,world,6993299,,,,,,,,,,,,
-203,70,-63,24,world,6993883,,,,,,,,,,,,
-200,69,-76,24,world,6993947,,,,,,,,,,,,
-197,70,-57,24,world,6993847,,,,,,,,,,,,
-201,69,-72,24,world,6993921,,,,,,,,,,,,
-208,70,-84,24,world,6994345,,,,,,,,,,,,
-194,68,-87,24,world,6994295,,,,,,,,,,,,
-188,68,-84,24,world,6994267,,,,,,,,,,,,
-204,70,-86,24,world,6994331,,,,,,,,,,,,
-214,71,-71,24,world,6994974,,,,,,,,,,,,
-213,72,-73,24,world,6995174,,,,,,,,,,,,
-212,71,-76,24,world,6994956,,,,,,,,,,,,
-207,75,-72,24,world,6995280,,,,,,,,,,,,
-211,72,-71,24,world,6995184,,,,,,,,,,,,
-215,71,-80,24,world,6994936,,,,,,,,,,,,
-197,68,-86,24,world,6995460,,,,,,,,,,,,
-186,65,-84,24,world,6995618,,,,,,,,,,,,
-207,70,-79,24,world,6995387,,,,,,,,,,,,
-198,68,-83,24,world,6996354,,,,,,,,,,,,
-202,69,-78,24,world,6997900,,,,,,,,,,,,
-198,69,-78,24,world,6998419,,,,,,,,,,,,
-199,69,-78,24,world,6998845,,,,,,,,,,,,
-79,66,1,24,world,6999043,,,,,,,,,,,,
-86,66,-12,24,world,6999155,,,,,,,,,,,,
-81,66,-12,24,world,6999142,,,,,,,,,,,,
-163,64,-71,24,world,6999562,,,,,,,,,,,,
-110,64,-15,24,world,6999231,,,,,,,,,,,,
-154,63,-51,24,world,6999487,,,,,,,,,,,,
-143,63,-41,24,world,6999442,,,,,,,,,,,,
-193,68,-86,24,world,6999706,,,,,,,,,,,,
-196,68,-75,24,world,7005686,,,,,,,,,,,,
-201,70,-74,24,world,7005714,,,,,,,,,,,,
-202,70,-70,24,world,7005751,,,,,,,,,,,,
-199,69,-78,24,world,7005386,,,,,,,,,,,,
-198,69,-78,24,world,7005638,,,,,,,,,,,,
-199,69,-71,24,world,7006531,,,,,,,,,,,,
-196,68,-74,24,world,7006491,,,,,,,,,,,,
-196,68,-73,24,world,7006489,,,,,,,,,,,,
-208,70,-77,24,world,7007695,,,,,,,,,,,,
-219,70,-90,24,world,7008112,,,,,,,,,,,,
-202,69,-75,24,world,7007635,,,,,,,,,,,,
-219,70,-86,24,world,7008323,,,,,,,,,,,,
-204,69,-75,24,world,7007673,,,,,,,,,,,,
-220,70,-82,24,world,7008338,,,,,,,,,,,,
-220,70,-91,24,world,7009199,,,,,,,,,,,,
-229,69,-92,24,world,7009155,,,,,,,,,,,,
-208,70,-85,24,world,7009435,,,,,,,,,,,,
-234,69,-86,24,world,7008983,,,,,,,,,,,,
-198,68,-78,24,world,7009659,,,,,,,,,,,,
-221,70,-87,24,world,7009325,,,,,,,,,,,,
-204,69,-82,24,world,7009787,,,,,,,,,,,,
-197,68,-83,24,world,7010014,,,,,,,,,,,,
-198,83,-83,24,world,7010963,,,,,,,,,,,,
-195,83,-92,24,world,7010589,,,,,,,,,,,,
-198,83,-87,24,world,7011244,,,,,,,,,,,,
-197,83,-89,24,world,7011712,,,,,,,,,,,,
-199,83,-87,24,world,7011164,,,,,,,,,,,,
-198,83,-88,24,world,7011706,,,,,,,,,,,,
-194,83,-89,24,world,7011508,,,,,,,,,,,,
-192,82,-96,24,world,7013658,,,,,,,,,,,,
-200,69,-82,24,world,7013881,,,,,,,,,,,,
-226,70,-76,24,world,7014052,,,,,,,,,,,,
-192,83,-92,24,world,7013628,,,,,,,,,,,,
-189,67,-89,24,world,7013786,,,,,,,,,,,,
-217,71,-78,24,world,7014017,,,,,,,,,,,,
-199,83,-89,24,world,7013436,,,,,,,,,,,,
-191,68,-99,24,world,7013673,,,,,,,,,,,,
-199,69,-82,24,world,7013889,,,,,,,,,,,,
-190,62,-99,24,world,7013709,,,,,,,,,,,,
-231,69,-74,24,world,7014074,,,,,,,,,,,,
-246,72,-72,24,world,7014982,,,,,,,,,,,,
-240,72,-68,24,world,7015648,,,,,,,,,,,,
-247,72,-66,24,world,7014786,,,,,,,,,,,,
-244,71,-76,24,world,7014999,,,,,,,,,,,,
-237,71,-79,24,world,7015455,,,,,,,,,,,,
-233,72,-57,24,world,7015731,,,,,,,,,,,,
-232,75,-53,24,world,7016239,,,,,,,,,,,,
-247,71,-56,24,world,7016395,,,,,,,,,,,,
-239,71,-57,24,world,7016365,,,,,,,,,,,,
-246,71,-57,24,world,7016407,,,,,,,,,,,,
-233,71,-77,24,world,7016722,,,,,,,,,,,,
-238,71,-57,24,world,7016365,,,,,,,,,,,,
-235,72,-56,24,world,7016079,,,,,,,,,,,,
-232,71,-79,24,world,7016712,,,,,,,,,,,,
-237,70,-63,24,world,7019927,,,,,,,,,,,,
-245,71,-55,24,world,7019978,,,,,,,,,,,,
-267,72,-30,24,world,7020206,,,,,,,,,,,,
-257,71,-29,24,world,7020164,,,,,,,,,,,,
-246,72,-54,24,world,7019982,,,,,,,,,,,,
-260,74,-34,24,world,7020322,,,,,,,,,,,,
-248,73,-41,24,world,7020450,,,,,,,,,,,,
-203,72,-47,24,world,7021024,,,,,,,,,,,,
-202,72,-51,24,world,7021041,,,,,,,,,,,,
-207,75,-26,24,world,7020739,,,,,,,,,,,,
-201,71,-65,24,world,7021080,,,,,,,,,,,,
-210,76,-28,24,world,7020937,,,,,,,,,,,,
-203,71,-48,24,world,7021030,,,,,,,,,,,,
-201,69,-82,24,world,7021336,,,,,,,,,,,,
-201,83,-90,24,world,7022017,,,,,,,,,,,,
-200,83,-90,24,world,7022011,,,,,,,,,,,,
-195,83,-90,24,world,7032356,,,,,,,,,,,,
-201,83,-90,24,world,7033205,,,,,,,,,,,,
-196,83,-90,24,world,7033101,,,,,,,,,,,,
-194,83,-87,24,world,7034298,,,,,,,,,,,,
-201,83,-89,24,world,7033806,,,,,,,,,,,,
-200,83,-88,24,world,7035121,,,,,,,,,,,,
-200,83,-89,24,world,7035290,,,,,,,,,,,,
-205,83,-92,24,world,7034611,,,,,,,,,,,,
-194,83,-89,24,world,7034892,,,,,,,,,,,,
-202,83,-90,24,world,7035037,,,,,,,,,,,,
-203,83,-89,24,world,7035317,,,,,,,,,,,,
-197,83,-90,24,world,7035455,,,,,,,,,,,,
-195,83,-90,24,world,7035463,,,,,,,,,,,,
-205,83,-90,24,world,7035886,,,,,,,,,,,,
-189,83,-90,24,world,7036041,,,,,,,,,,,,
-198,83,-85,24,world,7036867,,,,,,,,,,,,
-190,83,-91,24,world,7037281,,,,,,,,,,,,
-193,83,-89,24,world,7037088,,,,,,,,,,,,
-194,83,-89,24,world,7037756,,,,,,,,,,,,
-203,82,-90,24,world,7038462,,,,,,,,,,,,
-197,83,-87,24,world,7039184,,,,,,,,,,,,
-215,71,-73,24,world,7039786,,,,,,,,,,,,
-211,69,-63,24,world,7040069,,,,,,,,,,,,
-196,83,-87,24,world,7039301,,,,,,,,,,,,
-197,83,-88,24,world,7039524,,,,,,,,,,,,
-197,81,-87,24,world,7039546,,,,,,,,,,,,
-204,70,-83,24,world,7039709,,,,,,,,,,,,
-214,72,-65,24,world,7040021,,,,,,,,,,,,
-207,71,-82,24,world,7039719,,,,,,,,,,,,
-213,72,-69,24,world,7040007,,,,,,,,,,,,
-219,67,-60,24,world,7040566,,,,,,,,,,,,
-206,69,-69,24,world,7041579,,,,,,,,,,,,
-220,71,-78,24,world,7041654,,,,,,,,,,,,
-221,70,-78,24,world,7041662,,,,,,,,,,,,
-223,73,-67,24,world,7042010,,,,,,,,,,,,
-226,69,-68,24,world,7042233,,,,,,,,,,,,
-227,70,-64,24,world,7041939,,,,,,,,,,,,
-245,71,-66,24,world,7042313,,,,,,,,,,,,
-249,73,-73,24,world,7042341,,,,,,,,,,,,
-261,77,-80,24,world,7042665,,,,,,,,,,,,
-247,73,-84,24,world,7043310,,,,,,,,,,,,
-251,77,-86,24,world,7043011,,,,,,,,,,,,
-233,71,-80,24,world,7043623,,,,,,,,,,,,
-234,71,-80,24,world,7043619,,,,,,,,,,,,
-220,70,-87,24,world,7043818,,,,,,,,,,,,
-217,70,-88,24,world,7043832,,,,,,,,,,,,
-224,70,-84,24,world,7043745,,,,,,,,,,,,
-202,83,-89,24,world,7044082,,,,,,,,,,,,
-198,83,-88,24,world,7044083,,,,,,,,,,,,
-193,83,-88,24,world,7044491,,,,,,,,,,,,
-199,83,-87,24,world,7045206,,,,,,,,,,,,
-196,82,-90,24,world,7044179,,,,,,,,,,,,
-193,83,-90,24,world,7044586,,,,,,,,,,,,
-199,83,-89,24,world,7045119,,,,,,,,,,,,
-203,82,-90,24,world,7045488,,,,,,,,,,,,
-199,82,-90,24,world,7045302,,,,,,,,,,,,
-200,82,-90,24,world,7046208,,,,,,,,,,,,
-190,83,-90,24,world,7047117,,,,,,,,,,,,
-188,83,-92,24,world,7047351,,,,,,,,,,,,
-195,82,-90,24,world,7047322,,,,,,,,,,,,
-190,83,-90,24,world,7047630,,,,,,,,,,,,
-199,82,-90,24,world,7047298,,,,,,,,,,,,
-190,82,-90,24,world,7047124,,,,,,,,,,,,
-200,82,-90,24,world,7047556,,,,,,,,,,,,
-190,83,-88,24,world,7047770,,,,,,,,,,,,
-193,83,-87,24,world,7048283,,,,,,,,,,,,
-197,83,-85,24,world,7048032,,,,,,,,,,,,
-193,83,-88,24,world,7048282,,,,,,,,,,,,
-185,83,-91,24,world,7049770,,,,,,,,,,,,
-185,83,-89,24,world,7049834,,,,,,,,,,,,
-206,83,-90,24,world,7050157,,,,,,,,,,,,
-207,83,-89,24,world,7050245,,,,,,,,,,,,
-211,83,-91,24,world,7051148,,,,,,,,,,,,
-210,83,-91,24,world,7051143,,,,,,,,,,,,
-194,83,-88,24,world,7051489,,,,,,,,,,,,
-189,83,-92,24,world,7051755,,,,,,,,,,,,
-188,83,-92,24,world,7052248,,,,,,,,,,,,
-189,83,-88,24,world,7051472,,,,,,,,,,,,
-189,82,-90,24,world,7053054,,,,,,,,,,,,
-200,82,-90,24,world,7052767,,,,,,,,,,,,
-193,82,-90,24,world,7053106,,,,,,,,,,,,
-187,83,-89,24,world,7053620,,,,,,,,,,,,
-189,82,-90,24,world,7053718,,,,,,,,,,,,
-187,82,-90,24,world,7054487,,,,,,,,,,,,
-191,82,-90,24,world,7053741,,,,,,,,,,,,
-187,82,-90,24,world,7054528,,,,,,,,,,,,
-197,82,-90,24,world,7054988,,,,,,,,,,,,
-199,82,-90,24,world,7055747,,,,,,,,,,,,
-187,82,-90,24,world,7056005,,,,,,,,,,,,
